customerNr,year_of_birth,education,marital_status,income,kids,teens,customer_since,last_purchase_in_days,web_purchases,catalog_purchases,store_purchases,web_visits,campaign3,campaign4,campaign5,campaign1,campaign2,country
6202,1960,Graduation,Together,"$63,381.00",0,1,10/5/12,78,4,5,13,2,0,0,0,0,0,SP
3856,1960,Graduation,Together,"$63,381.00",0,1,10/5/12,78,4,5,13,2,0,0,0,0,0,SP
10648,1982,2n Cycle,Together,"$66,664.00",0,0,9/25/12,78,5,7,6,3,0,0,0,0,0,SP
5120,1982,2n Cycle,Together,"$66,664.00",0,0,9/25/12,78,5,7,6,3,0,0,0,0,0,SA
6749,1966,Graduation,Single,"$86,358.00",1,1,8/8/12,78,5,3,6,8,0,0,0,0,0,SP
1584,1977,Graduation,Married,"$41,443.00",1,0,4/1/14,79,8,1,5,8,0,0,0,0,0,SA
9559,1961,PhD,Married,"$57,072.00",0,1,1/24/14,79,7,5,13,5,1,0,0,0,0,CA
771,1967,Graduation,Together,"$54,178.00",0,1,1/21/14,79,2,2,5,2,0,0,0,0,0,GER
5237,1950,PhD,Single,"$48,767.00",1,2,1/1/14,79,2,1,3,5,0,0,0,0,0,AUS
2461,1955,Master,Single,"$51,124.00",1,1,12/18/13,79,1,0,3,3,0,0,0,0,0,CA
5474,1970,Graduation,Single,"$43,020.00",1,0,11/30/13,79,4,1,4,6,0,0,0,0,0,US
2895,1963,Graduation,Single,"$49,980.00",0,1,10/23/13,79,3,1,5,5,0,0,0,0,0,IND
7972,1955,Graduation,Single,"$72,906.00",0,0,9/17/13,79,3,4,9,1,0,0,0,0,0,SP
10067,1976,2n Cycle,Together,"$25,176.00",1,1,8/10/13,79,1,0,2,7,0,0,0,0,0,GER
500,1977,Graduation,Together,"$96,876.00",0,0,8/6/13,79,7,7,9,2,0,1,1,1,0,SP
922,1979,2n Cycle,Married,"$31,086.00",1,1,5/4/13,79,1,1,2,8,1,0,0,0,0,GER
2861,1983,Graduation,Single,"$24,072.00",1,0,4/16/13,79,1,0,2,8,0,0,0,0,0,SP
375,1954,Graduation,Divorced,"$76,773.00",0,0,2/25/13,79,2,2,11,1,0,0,0,0,0,SP
10936,1965,Graduation,Married,"$72,190.00",0,0,2/13/13,79,5,6,4,3,0,0,0,0,0,AUS
10314,1948,PhD,Married,"$83,837.00",0,0,12/16/12,79,9,10,5,4,0,1,0,1,0,IND
4240,1978,Graduation,Married,"$17,345.00",1,0,11/3/12,79,2,1,2,8,0,0,0,0,0,SP
2674,1958,Master,Single,"$75,154.00",0,1,9/4/12,79,6,3,6,3,0,0,0,0,0,US
2563,1961,Basic,Married,"$28,249.00",0,0,6/15/14,80,2,0,3,6,0,0,0,0,0,IND
8312,1961,Basic,Married,"$28,249.00",0,0,6/15/14,80,2,0,3,6,0,0,0,0,0,SP
6999,1980,Master,Married,"$69,661.00",0,0,5/13/14,80,7,3,12,3,0,0,0,0,0,IND
7574,1979,PhD,Together,"$27,922.00",1,0,5/10/14,80,2,0,3,4,0,0,0,0,0,SA
5223,1966,Master,Together,"$45,903.00",0,1,4/23/14,80,2,1,3,4,0,0,0,0,0,SA
2952,1977,Master,Single,"$36,273.00",1,0,4/16/14,80,3,0,3,6,0,0,0,0,0,SP
7683,1968,Master,Married,"$70,777.00",0,1,2/25/14,80,5,3,12,3,0,0,0,0,0,SP
9481,1976,Graduation,Married,"$17,148.00",1,0,1/28/14,80,3,1,3,8,0,0,0,0,0,CA
9907,1969,Master,Together,"$66,476.00",0,1,12/4/13,80,6,8,10,4,0,0,0,0,0,GER
5454,1979,Master,Married,"$45,057.00",1,0,12/1/13,80,2,0,3,5,0,0,0,0,0,US
3798,1968,Graduation,Married,"$41,120.00",1,1,11/6/13,80,2,1,3,6,0,0,0,0,0,SP
7281,1959,PhD,Single,NA,0,0,11/5/13,80,1,3,4,2,0,0,0,0,0,AUS
4259,1986,Master,Single,"$19,485.00",2,0,9/24/13,80,1,0,2,7,0,0,0,0,0,IND
2549,1983,PhD,Together,"$21,840.00",1,0,7/21/13,80,1,0,3,9,0,0,0,0,0,SP
6437,1985,2n Cycle,Single,"$41,473.00",1,0,6/19/13,80,2,0,3,7,0,0,0,0,0,SP
2488,1956,2n Cycle,Divorced,"$31,395.00",1,1,3/23/13,80,2,1,3,6,0,0,0,0,0,SP
3945,1947,PhD,Widow,"$68,117.00",0,1,3/10/13,80,11,8,4,6,1,0,0,0,0,SP
702,1975,2n Cycle,Widow,"$47,682.00",0,1,2/15/13,80,4,3,8,5,0,0,0,0,0,SP
9010,1972,Master,Married,"$83,151.00",0,0,2/10/13,80,5,7,10,2,1,0,1,1,0,SP
9710,1969,PhD,Divorced,"$58,086.00",0,1,1/20/13,80,11,3,7,8,0,0,0,0,0,SP
1509,1958,PhD,Together,"$84,460.00",0,0,1/4/13,80,9,9,4,5,0,1,1,1,1,SP
9120,1962,Graduation,Single,"$66,565.00",0,1,12/5/12,80,4,2,9,8,0,0,0,0,0,SP
5252,1969,Graduation,Divorced,"$23,910.00",1,0,10/26/12,80,2,0,3,7,0,0,0,0,0,SP
5959,1968,Graduation,Single,"$35,893.00",1,1,10/15/12,80,3,1,5,8,0,0,0,0,0,IND
7441,1973,Graduation,Divorced,"$71,128.00",1,0,10/6/12,80,2,10,12,7,0,0,0,0,0,US
4271,1989,2n Cycle,Together,"$38,683.00",1,0,10/4/12,80,4,1,6,7,0,0,0,0,0,IND
4095,1971,Graduation,Married,"$37,150.00",1,0,9/11/12,80,4,3,6,7,0,0,0,0,0,US
8852,1976,Graduation,Married,"$61,064.00",0,1,8/31/12,80,8,4,11,6,0,0,0,0,0,SP
7698,1976,PhD,Married,"$51,650.00",0,1,5/11/14,81,4,1,4,5,0,0,0,0,0,IND
4174,1956,Master,Together,"$55,249.00",0,1,4/17/14,81,2,1,4,3,0,0,0,0,0,SP
3182,1973,PhD,Single,"$46,854.00",1,1,3/31/14,81,5,1,3,8,1,0,0,0,0,IND
193,1996,Basic,Married,"$14,421.00",0,0,2/17/14,81,1,0,2,5,1,0,0,0,0,SP
5229,1969,PhD,Together,"$54,132.00",0,1,2/16/14,81,1,0,3,7,0,0,0,0,0,GER
5555,1975,Graduation,Divorced,"$153,924.00",0,0,2/7/14,81,0,0,0,0,0,0,0,0,0,SP
7732,1978,Graduation,Married,"$64,813.00",1,0,1/2/14,81,7,2,10,5,0,0,0,0,0,SP
310,1970,Master,Married,"$61,872.00",0,1,12/13/13,81,4,4,9,4,0,0,0,0,0,CA
6261,1979,Graduation,Married,"$58,025.00",0,1,11/26/13,81,3,2,10,4,0,0,0,0,0,IND
6274,1948,Master,Married,"$83,790.00",0,0,11/15/13,81,8,10,6,3,0,1,1,0,0,SA
1655,1979,Graduation,Together,"$34,350.00",1,0,10/19/13,81,1,0,3,7,0,0,0,0,0,AUS
2740,1958,PhD,Widow,"$33,438.00",1,1,9/22/13,81,2,1,4,5,0,0,0,0,0,SP
4328,1986,2n Cycle,Married,"$21,955.00",1,0,9/7/13,81,2,1,3,6,0,0,0,0,0,SP
17,1971,PhD,Married,"$60,491.00",0,1,9/6/13,81,6,11,7,5,0,0,0,0,0,SP
9153,1964,PhD,Married,"$59,304.00",0,1,7/29/13,81,7,8,10,5,0,0,0,0,0,SP
520,1974,Graduation,Married,"$34,421.00",1,0,7/1/13,81,1,0,2,7,0,0,0,0,0,SP
8372,1974,Graduation,Married,"$34,421.00",1,0,7/1/13,81,1,0,2,7,0,0,0,0,0,SA
73,1953,PhD,Single,"$51,411.00",1,2,5/26/13,81,0,0,3,5,0,0,0,0,0,IND
2002,1958,Graduation,Divorced,"$71,964.00",0,0,5/20/13,81,5,6,5,3,0,0,0,0,0,SP
6059,1953,PhD,Together,"$64,504.00",1,2,3/4/13,81,11,3,4,7,0,0,0,0,0,SP
11166,1961,Graduation,Married,"$49,678.00",0,1,2/2/13,81,6,2,4,7,0,0,0,0,0,SP
6257,1976,Master,Single,"$60,482.00",0,1,1/23/13,81,7,2,7,7,0,0,0,0,0,SA
9224,1972,PhD,Single,"$55,260.00",0,1,12/12/12,81,8,10,5,6,0,0,0,0,0,SA
8732,1969,Master,Widow,"$67,369.00",0,1,11/17/12,81,7,4,10,4,0,1,1,0,0,SP
955,1962,Master,Together,"$47,175.00",1,1,10/28/12,81,4,2,4,8,1,0,0,0,0,SA
4910,1967,Graduation,Divorced,"$68,743.00",0,0,8/30/12,81,11,5,13,7,0,0,0,0,0,US
564,1981,PhD,Together,"$56,937.00",1,0,8/4/12,81,8,6,9,6,0,1,0,0,0,SP
8931,1986,Graduation,Together,"$83,033.00",1,0,5/18/14,82,11,4,10,5,0,0,0,1,0,SA
1998,1976,Graduation,Single,"$37,697.00",1,0,2/7/14,82,2,1,3,6,0,0,0,0,0,IND
1250,1976,Graduation,Single,"$37,697.00",1,0,2/7/14,82,2,1,3,6,0,0,0,0,0,SP
8397,1951,Graduation,Married,"$44,689.00",1,1,1/10/14,82,1,1,2,7,1,0,0,0,0,SP
9672,1970,2n Cycle,Married,"$23,162.00",1,1,12/21/13,82,1,1,3,6,0,0,0,0,0,CA
2125,1959,Graduation,Divorced,"$63,033.00",0,0,11/15/13,82,3,4,8,2,0,0,0,0,0,US
5975,1967,PhD,Single,"$40,304.00",1,0,9/30/13,82,2,0,3,7,0,0,0,0,0,CA
983,1984,Graduation,Married,"$40,059.00",1,0,9/28/13,82,6,2,3,8,1,0,0,0,0,US
9938,1954,Graduation,Married,"$80,067.00",0,0,9/19/13,82,4,6,6,2,0,0,1,0,0,IND
4385,1981,PhD,Single,"$36,038.00",1,0,5/31/13,82,3,0,3,6,0,0,0,0,0,SP
1612,1981,PhD,Single,NA,1,0,5/31/13,82,3,0,3,6,0,0,0,0,0,AUS
803,1968,Graduation,Together,"$40,521.00",1,1,4/5/13,82,0,1,2,5,0,0,0,0,0,SP
10675,1956,PhD,Married,"$66,334.00",0,1,4/3/13,82,9,3,5,5,0,0,0,0,0,SP
7004,1984,Graduation,Single,"$11,012.00",1,0,3/16/13,82,3,1,2,9,1,0,0,0,0,IND
4432,1976,Graduation,Divorced,"$31,615.00",1,0,3/16/13,82,2,0,3,7,0,0,0,0,0,SP
5079,1971,Graduation,Married,NA,1,1,3/3/13,82,2,1,3,8,0,0,0,0,0,AUS
4475,1949,PhD,Married,"$69,098.00",0,0,2/16/13,82,7,8,9,5,0,0,0,0,0,SP
10868,1951,Graduation,Widow,"$70,792.00",0,0,2/6/13,82,3,4,10,3,0,0,0,0,0,SP
6742,1979,Graduation,Married,"$17,688.00",1,0,1/13/13,82,1,0,2,8,0,0,0,0,0,SP
5692,1989,Basic,Married,"$25,443.00",1,0,12/22/12,82,1,0,3,8,0,0,0,0,0,SA
339,1972,PhD,Married,"$57,091.00",0,1,11/23/12,82,9,2,5,7,0,1,0,0,0,SP
10398,1981,2n Cycle,Single,"$24,336.00",1,0,8/27/12,82,1,0,2,7,0,0,0,0,0,SP
8017,1981,2n Cycle,Married,"$51,111.00",1,1,6/19/14,83,2,0,3,6,0,0,0,0,0,SA
3722,1972,Graduation,Single,"$44,503.00",1,1,4/16/14,83,2,0,3,6,0,0,0,0,0,SP
7326,1971,Master,Married,"$56,850.00",0,1,3/23/14,83,1,1,3,2,0,0,0,0,0,CA
2416,1969,PhD,Single,"$66,582.00",0,0,3/3/14,83,2,8,9,1,0,0,0,0,0,SP
1878,1985,2n Cycle,Married,"$23,148.00",0,0,2/18/14,83,2,0,3,7,0,0,0,0,0,SP
5278,1964,Graduation,Married,"$82,224.00",0,0,1/25/14,83,6,9,5,3,0,0,0,1,0,GER
5734,1974,PhD,Married,"$61,917.00",1,1,11/20/13,83,2,0,4,5,0,0,0,0,0,SP
4370,1966,Graduation,Together,"$43,482.00",2,1,11/13/13,83,2,0,4,6,0,0,0,0,0,IND
8405,1979,Graduation,Divorced,"$68,274.00",1,1,9/30/13,83,4,2,5,3,0,0,0,0,0,SA
7617,1974,Graduation,Single,"$42,373.00",1,1,8/15/13,83,2,1,5,5,0,0,0,0,0,SP
10339,1954,Master,Together,NA,0,1,6/23/13,83,4,1,4,6,0,0,0,0,0,AUS
6376,1979,Graduation,Single,"$57,537.00",1,0,6/10/13,83,4,3,8,4,0,0,0,0,0,AUS
2150,1958,PhD,Widow,"$80,995.00",0,1,5/11/13,83,8,9,4,4,0,0,0,0,0,CA
7386,1976,Graduation,Divorced,"$30,992.00",1,0,4/22/13,83,1,0,3,7,0,0,0,0,0,CA
3006,1976,Graduation,Divorced,"$30,992.00",1,0,4/22/13,83,1,0,3,7,0,0,0,0,0,CA
11088,1971,PhD,Together,"$78,642.00",0,1,4/21/13,83,4,9,4,6,0,0,0,0,0,SP
5185,1955,Graduation,Married,"$74,268.00",0,0,2/14/13,83,4,3,5,2,0,0,0,0,0,SA
3523,1962,Graduation,Together,"$75,072.00",0,1,1/23/13,83,5,4,8,3,0,0,0,0,0,SP
55,1963,Graduation,Together,"$56,253.00",0,1,12/7/12,83,7,2,9,6,0,0,0,0,0,SP
3807,1955,Graduation,Together,"$59,925.00",0,1,11/30/12,83,9,2,9,6,0,0,0,0,0,SP
2453,1960,Graduation,Together,"$62,807.00",0,1,8/31/12,83,5,3,12,5,0,0,0,0,0,SP
7787,1960,Graduation,Together,"$62,807.00",0,1,8/31/12,83,5,3,12,5,0,0,0,0,0,CA
2230,1970,PhD,Married,"$23,626.00",1,0,5/24/14,84,3,1,3,5,0,0,0,0,0,GER
8146,1976,Master,Together,"$46,106.00",1,1,5/11/14,84,1,1,2,6,0,0,0,0,0,SA
988,1965,Graduation,Married,"$81,168.00",0,0,5/7/14,84,6,4,7,3,0,0,0,1,0,SP
4832,1979,Graduation,Married,"$27,244.00",1,0,3/7/14,84,2,2,2,7,0,0,0,0,0,SP
3152,1957,Graduation,Together,"$26,091.00",1,1,2/25/14,84,2,1,3,5,0,0,0,0,0,IND
11188,1957,Graduation,Together,"$26,091.00",1,1,2/25/14,84,2,1,3,5,0,0,0,0,0,SP
361,1969,Master,Married,"$43,142.00",1,1,2/18/14,84,1,0,2,7,0,0,0,0,0,AUS
5939,1971,Graduation,Together,"$38,232.00",1,1,1/17/14,84,3,1,3,5,0,0,0,0,0,SP
9349,1985,Graduation,Married,"$92,533.00",0,0,12/19/13,84,6,5,11,2,0,0,1,1,0,GER
819,1945,Graduation,Widow,"$63,285.00",0,0,11/5/13,84,6,5,13,3,0,0,0,0,0,SP
10120,1955,Graduation,Together,"$38,946.00",0,1,10/24/13,84,3,1,6,5,0,0,0,0,0,US
4541,1955,Graduation,Together,"$38,946.00",0,1,10/24/13,84,3,1,6,5,0,0,0,0,0,CA
2456,1975,PhD,Married,"$40,233.00",0,1,10/14/13,84,2,1,5,6,0,0,0,0,0,SA
2516,1969,2n Cycle,Married,"$46,831.00",1,1,6/8/13,84,1,2,2,4,0,0,0,0,0,SP
11013,1987,Graduation,Together,"$67,605.00",0,0,3/31/13,84,2,8,6,1,0,0,0,0,0,SP
9988,1976,Master,Single,"$70,379.00",0,1,3/3/13,84,6,3,13,4,0,0,0,0,0,CA
1627,1957,2n Cycle,Divorced,"$77,297.00",0,0,1/26/13,84,5,7,9,4,0,0,0,1,0,SP
1490,1962,Graduation,Married,"$55,759.00",0,1,11/28/12,84,10,3,8,8,0,0,0,0,0,CA
6710,1951,Master,Single,"$58,217.00",2,1,11/17/12,84,2,0,4,6,0,0,0,0,0,SP
7375,1976,Graduation,Together,"$51,369.00",0,1,10/25/12,84,8,2,4,8,0,0,0,0,0,SA
10144,1976,Graduation,Together,"$51,369.00",0,1,10/25/12,84,8,2,4,8,0,0,0,0,0,SA
3138,1956,Graduation,Single,"$91,249.00",0,0,10/20/12,84,7,9,6,4,0,1,1,1,1,SP
1440,1978,2n Cycle,Together,"$52,513.00",0,0,9/4/12,84,9,5,9,7,0,0,0,0,0,SP
4200,1970,Master,Married,"$44,159.00",1,0,6/17/14,85,4,1,6,5,0,0,0,0,0,SA
4998,1962,Graduation,Together,"$76,081.00",0,0,5/23/14,85,4,5,4,2,0,0,0,1,0,SP
7321,1962,Graduation,Together,"$76,081.00",0,0,5/23/14,85,4,5,4,2,0,0,0,1,0,IND
8663,1974,Graduation,Divorced,"$39,996.00",1,1,5/22/14,85,1,0,2,6,0,0,0,0,0,AUS
1958,1973,PhD,Together,"$55,012.00",0,1,3/21/14,85,8,2,9,5,0,0,0,0,0,SP
6963,1947,Graduation,Single,"$77,457.00",0,0,3/5/14,85,2,5,10,1,0,0,1,0,0,SA
1065,1963,Graduation,Single,"$80,695.00",0,0,12/29/13,85,5,8,5,2,0,0,0,0,0,US
2712,1956,Graduation,Married,"$71,866.00",0,1,12/25/13,85,6,3,10,3,0,0,0,0,0,AUS
6049,1982,Master,Together,"$73,450.00",0,0,12/5/13,85,7,8,11,3,1,0,0,1,0,SP
6605,1944,PhD,Divorced,"$55,614.00",0,0,11/27/13,85,9,4,6,7,0,1,0,0,0,SP
11181,1949,PhD,Married,"$156,924.00",0,0,8/29/13,85,0,0,0,0,0,0,0,0,0,CA
5234,1967,2n Cycle,Together,"$30,753.00",1,1,7/11/13,85,1,1,3,5,0,0,0,0,0,CA
5253,1956,Master,Together,"$54,603.00",1,1,7/9/13,85,4,2,4,7,0,0,0,0,0,SP
11148,1975,Graduation,Together,"$22,280.00",1,0,5/19/13,85,1,0,2,8,0,0,0,0,0,SP
6289,1951,Master,Together,"$59,385.00",1,1,4/28/13,85,3,1,4,5,0,0,0,0,0,SP
9743,1955,Graduation,Married,"$76,998.00",0,1,1/11/13,85,11,8,8,6,0,0,1,0,0,CA
9209,1971,Master,Together,"$80,573.00",0,0,10/14/12,85,4,6,13,2,0,0,0,0,0,SA
6417,1971,Master,Together,"$80,573.00",0,0,10/14/12,85,4,6,13,2,0,0,0,0,0,SP
7937,1982,Graduation,Married,"$24,711.00",0,0,4/18/14,86,3,0,3,7,0,0,0,0,0,SP
6488,1959,PhD,Married,"$38,829.00",0,1,4/6/14,86,3,2,2,5,0,0,0,0,0,GER
3194,1974,PhD,Single,"$71,466.00",0,0,4/5/14,86,4,4,10,1,0,0,0,0,0,CA
231,1956,Master,Together,"$28,839.00",1,1,3/11/14,86,2,0,3,5,0,0,0,0,0,SP
9697,1951,Graduation,Married,"$53,790.00",0,2,3/6/14,86,7,2,8,6,0,0,0,0,0,SP
4676,1951,Master,Widow,"$73,705.00",0,2,3/5/14,86,9,6,8,5,0,0,0,0,0,SP
8079,1982,Graduation,Married,"$22,448.00",1,0,2/26/14,86,2,1,3,3,0,0,0,0,0,SA
10032,1976,Graduation,Divorced,"$12,571.00",1,0,1/18/14,86,3,1,3,6,0,0,0,0,0,SA
10505,1960,Master,Together,"$73,113.00",0,0,12/26/13,86,3,4,7,2,0,0,0,0,0,SA
2005,1990,Graduation,Married,"$35,765.00",1,0,12/11/13,86,2,0,4,6,0,0,0,0,0,CA
6940,1966,PhD,Single,"$46,734.00",1,2,10/21/13,86,3,2,3,6,1,0,0,0,0,SP
2304,1963,PhD,Together,"$66,313.00",0,1,9/16/13,86,6,3,12,4,0,0,0,0,0,SA
3170,1957,Master,Together,"$68,148.00",0,0,8/31/13,86,4,4,6,2,0,0,0,0,0,SP
10466,1965,Graduation,Married,"$44,393.00",1,1,8/22/13,86,1,0,4,4,0,0,0,0,0,SP
7325,1986,PhD,Together,"$38,197.00",1,0,6/29/13,86,1,0,3,5,0,0,0,0,0,SP
455,1946,PhD,Married,"$51,012.00",0,0,4/18/13,86,4,1,4,6,0,0,0,0,0,SP
7592,1946,PhD,Married,"$51,012.00",0,0,4/18/13,86,4,1,4,6,0,0,0,0,0,SP
4547,1960,Graduation,Together,"$13,672.00",1,1,4/17/13,86,1,0,3,8,0,0,0,0,0,SP
6825,1953,Graduation,Together,"$41,452.00",1,1,3/6/13,86,1,0,2,7,0,0,0,0,0,CA
2961,1982,Graduation,Married,"$42,081.00",1,0,2/26/13,86,6,3,4,6,1,0,0,0,0,SP
8700,1986,Basic,Single,"$14,906.00",0,0,12/22/12,86,2,1,3,7,0,0,0,0,0,SA
2278,1985,2n Cycle,Single,"$33,812.00",1,0,11/3/12,86,2,1,3,6,0,0,0,0,0,US
10703,1975,Master,Single,"$46,098.00",1,1,8/18/12,86,3,2,2,8,0,0,0,0,0,SP
9,1975,Master,Single,"$46,098.00",1,1,8/18/12,86,3,2,2,8,0,0,0,0,0,CA
2804,1975,Master,Single,"$46,098.00",1,1,8/18/12,86,3,2,2,8,0,0,0,0,0,IND
4915,1956,2n Cycle,Married,"$53,230.00",0,1,8/3/12,86,5,2,12,5,0,0,0,0,0,GER
3010,1989,Master,Together,"$88,420.00",0,0,5/2/14,87,4,7,8,1,1,0,1,1,0,SP
4279,1963,2n Cycle,Single,"$39,548.00",1,1,3/31/14,87,1,1,3,3,0,0,0,0,0,SP
2564,1953,Graduation,Together,"$61,278.00",0,1,1/4/14,87,3,1,4,6,0,0,0,0,0,SP
1137,1964,Graduation,Single,"$81,246.00",0,0,12/29/13,87,4,5,7,1,1,0,0,1,0,SP
5084,1975,Graduation,Widow,"$58,330.00",0,1,12/25/13,87,6,4,13,4,0,0,0,0,0,SP
7094,1975,Graduation,Widow,"$58,330.00",0,1,12/25/13,87,6,4,13,4,0,0,0,0,0,GER
6327,1967,Graduation,Together,"$65,777.00",0,0,12/19/13,87,2,8,6,1,0,0,0,0,0,US
6131,1980,2n Cycle,Married,"$70,829.00",1,1,12/1/13,87,4,2,8,3,0,0,0,0,0,SP
5798,1973,Master,Together,NA,0,0,11/23/13,87,2,4,8,1,0,0,0,0,0,GER
10379,1962,Master,Single,"$59,247.00",0,2,11/8/13,87,5,2,9,6,0,0,0,0,0,SP
606,1967,Graduation,Single,"$25,930.00",1,1,10/10/13,87,1,0,2,7,0,0,0,0,0,SP
7801,1959,Graduation,Together,"$54,753.00",0,1,9/12/13,87,5,2,11,4,0,0,0,0,0,SA
2445,1974,PhD,Together,"$28,440.00",1,0,7/7/13,87,2,0,3,8,0,0,0,0,0,SP
5346,1973,2n Cycle,Married,"$23,559.00",1,0,7/3/13,87,3,0,3,7,0,0,0,0,0,GER
550,1952,Graduation,Divorced,"$62,335.00",0,1,5/23/13,87,3,3,13,2,0,0,0,0,0,SP
4478,1979,Graduation,Married,"$63,777.00",1,1,3/24/13,87,11,1,6,8,0,0,0,0,0,IND
2350,1972,Graduation,Married,"$59,666.00",1,1,3/22/13,87,3,2,8,8,0,1,0,0,0,CA
1118,1956,Master,Married,"$50,965.00",0,1,2/20/13,87,10,4,5,8,1,0,0,0,0,SP
1491,1965,2n Cycle,Together,"$71,488.00",0,0,2/18/13,87,3,4,7,1,0,0,0,0,0,CA
4507,1952,Graduation,Single,"$72,228.00",0,0,11/27/12,87,6,7,8,3,0,0,0,0,0,SP
7023,1953,PhD,Single,"$46,231.00",2,1,11/26/12,87,6,1,4,9,0,0,0,0,0,SA
6977,1974,Graduation,Together,"$75,702.00",0,1,10/14/12,87,10,5,13,6,0,0,1,0,0,SP
4042,1971,Graduation,Divorced,"$43,300.00",0,1,10/13/12,87,4,0,4,8,0,0,0,0,0,CA
7274,1957,Graduation,Married,"$78,618.00",0,0,9/28/12,87,4,7,10,2,0,1,0,0,0,SP
2902,1958,Graduation,Together,NA,1,1,9/3/12,87,1,0,3,5,0,0,0,0,0,AUS
3332,1985,Graduation,Single,"$29,760.00",1,0,8/29/12,87,3,1,4,8,0,0,0,0,0,GER
7433,1985,Graduation,Single,"$29,760.00",1,0,8/29/12,87,3,1,4,8,0,0,0,0,0,SP
9386,1962,Graduation,Together,"$50,127.00",0,1,5/29/14,88,5,1,6,6,0,1,0,0,0,SP
5176,1988,Graduation,Together,"$29,604.00",1,0,12/8/13,88,1,0,3,9,1,0,0,0,0,SA
10323,1952,Graduation,Married,"$49,413.00",0,1,10/25/13,88,4,2,5,5,0,0,0,0,0,SP
4682,1958,Graduation,Married,"$51,876.00",0,0,10/15/13,88,2,2,8,1,0,0,0,0,0,GER
3083,1974,Graduation,Married,"$45,837.00",1,1,7/26/13,88,6,2,5,7,0,0,0,0,0,SP
8015,1962,PhD,Divorced,"$85,696.00",0,0,5/3/13,88,4,6,9,1,0,0,0,0,0,SP
1745,1962,PhD,Divorced,"$85,696.00",0,0,5/3/13,88,4,6,9,1,0,0,0,0,0,SP
3136,1962,Master,Divorced,"$59,432.00",0,1,4/13/13,88,5,3,11,5,0,0,0,0,0,SP
6991,1951,Graduation,Divorced,"$43,185.00",0,1,4/10/13,88,9,3,6,8,0,0,0,0,0,AUS
8132,1975,PhD,Married,"$60,631.00",1,1,4/5/13,88,9,2,8,7,0,1,0,0,0,GER
503,1985,Master,Married,"$20,559.00",1,0,3/12/13,88,2,0,3,8,0,0,0,0,0,AUS
8148,1956,Master,Together,"$50,898.00",1,1,1/8/13,88,6,2,12,5,0,0,0,0,0,SA
2736,1978,Graduation,Married,"$73,807.00",0,1,1/2/13,88,5,5,11,2,0,0,0,0,0,IND
8162,1956,Master,Together,"$14,661.00",0,0,1/1/13,88,1,0,3,6,0,0,0,0,0,SP
692,1954,Graduation,Together,"$36,807.00",1,1,12/20/12,88,1,0,2,6,0,0,0,0,0,IND
7706,1975,2n Cycle,Together,"$46,772.00",0,1,11/7/12,88,11,8,5,8,1,0,0,0,0,CA
9298,1947,PhD,Together,"$81,574.00",0,0,4/28/14,89,4,5,8,1,0,1,1,0,0,SA
2986,1976,Graduation,Married,"$30,772.00",1,1,3/12/14,89,1,0,2,6,0,0,0,0,0,CA
10812,1978,PhD,Married,"$46,377.00",1,0,3/1/14,89,2,1,3,4,0,0,0,0,0,SA
2909,1974,PhD,Married,"$78,128.00",0,1,2/19/14,89,8,4,6,3,0,1,1,0,0,GER
6974,1972,PhD,Together,"$83,443.00",0,0,12/31/13,89,6,10,5,2,0,0,0,0,0,GER
9140,1960,2n Cycle,Together,"$50,523.00",1,1,12/25/13,89,2,0,4,6,0,0,0,0,0,US
4554,1965,Graduation,Together,"$47,009.00",0,1,10/1/13,89,3,2,8,4,0,0,0,0,0,SP
7791,1967,Master,Married,"$37,054.00",1,1,9/15/13,89,1,0,3,7,0,0,0,0,0,SA
5455,1971,PhD,Married,"$32,011.00",1,0,8/22/13,89,2,1,4,7,0,0,0,0,0,SP
7960,1962,2n Cycle,Together,"$82,122.00",0,0,8/15/13,89,3,9,13,1,0,0,1,0,0,SP
3426,1975,Graduation,Divorced,"$70,300.00",1,0,7/15/13,89,5,5,13,8,0,0,0,0,0,SP
5316,1976,Master,Together,"$21,024.00",0,0,7/4/13,89,2,0,4,7,0,0,0,0,0,SP
1404,1968,Graduation,Together,"$34,916.00",2,0,5/15/13,89,5,1,3,9,0,0,0,0,0,SA
10598,1967,Graduation,Together,"$27,943.00",1,1,4/15/13,89,2,0,3,8,0,0,0,0,0,SP
8212,1971,Master,Married,"$39,791.00",0,1,3/28/13,89,3,1,4,7,0,0,0,0,0,SP
3233,1965,PhD,Married,"$62,745.00",0,1,3/23/13,89,7,8,11,5,0,0,0,0,0,SA
7892,1969,Graduation,Single,"$18,589.00",0,0,1/2/13,89,2,1,3,7,0,0,0,0,0,US
2975,1976,Graduation,Together,"$85,606.00",0,1,11/12/12,89,6,7,9,3,0,0,0,1,0,SP
5043,1951,Basic,Married,"$26,997.00",0,0,11/5/12,89,4,2,5,7,0,0,0,0,0,SP
3104,1961,Graduation,Single,"$82,332.00",0,0,9/17/12,89,5,3,12,2,0,0,1,0,0,GER
10854,1970,PhD,Married,"$38,853.00",1,1,5/23/14,90,2,0,3,7,0,0,0,0,0,IND
7419,1968,Master,Divorced,"$27,071.00",1,0,4/23/14,90,2,0,3,6,0,0,0,0,0,SP
5558,1954,PhD,Single,"$90,933.00",0,0,3/31/14,90,4,6,4,1,0,0,1,0,0,SP
